l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
550.99,27.92,2.06,53.36,56.52,975.6795260259148,2252.1912831956365,1232.7453376710992,829.173000684364,855.0190940658513,10.990347637940458,165.2625245585297,97.89563756073073,0.06758897420129724,0.0042624542348535565,1.5955041447317142,0.25724883087091266
223.43,22.61,3.21,71.48,46.05,793.2800627766337,2303.762054579328,2308.0486839589826,860.3420759209403,1021.0660232888257,27.218092755336713,138.62883062499358,114.14951987357638,0.056875777611282485,0.002188727942229523,3.2888421791044724,0.593909569621407
346.36,28.4,4.03,91.67,41.29,606.4619479580783,825.0523593260197,1951.1456244066162,586.6185700247938,393.8828590549868,28.779345988831373,170.21314355042585,146.2874249419558,0.04475227686947681,0.006528981853688213,1.5956945839173,0.501652058832206
513.19,27.71,4.95,60.6,58.02,477.46541374205924,811.5341714611241,1227.995071905547,780.7036421851534,273.1730512462431,23.258225832087977,167.81286513077353,100.48040209429043,0.06523772814507231,0.006393394252069789,1.3995148859934226,0.5761615756244337
402.27,21.35,3.33,74.04,58.64,690.5134284806924,2517.8105877881476,1735.9004306333713,970.0625986972506,1170.9751687358555,24.12933801671978,132.5708741923697,91.78937769920869,0.0685905950897745,0.002553797316537129,3.809541261671818,0.6008684413159261
173.67,28.47,3.47,98.44,49.82,699.906095388224,1714.0143981215742,2166.8988978478505,830.3584264152958,905.7180518436699,28.411127992343808,167.02273365059946,123.74690649835088,0.052738796073563264,0.003690610768575551,3.104612643422626,0.566594518882981
356.81,20.95,2.64,78.01,53.76,925.8453494433418,3025.5899782487727,2101.3548793918817,960.9692853383248,1123.4535789225406,20.77793606461891,129.86783481310974,96.84448381652003,0.06466849064922282,0.0020925257891756433,2.5970231015255574,0.5613542751761693
160.91,22.25,3.21,79.93,54.22,837.0950261898151,2783.8968495977683,2402.731789769988,1074.6151019025738,1136.646856886193,28.16360368453998,136.87975897829276,103.44533486863617,0.06292784215601542,0.002242075591950056,3.5854533772270694,0.6065141972729731
459.1,22.88,4.72,76.91,53.91,558.3366706510866,1058.5347870536862,1482.2825659616933,831.6891375316816,331.68983501003345,25.369315534528166,142.51402090963953,101.16088965312544,0.0620567931398014,0.005475247602980172,1.6482346381037885,0.5972353968571156
410.58,14.34,4.01,98.12,44.05,816.3518695143174,2858.314192760875,2351.2841108376374,919.0631828312302,792.4739233896715,31.978424459721275,100.78557706714743,101.61063837613094,0.05973268534059004,0.003232765866169663,3.264005199426044,0.5373727062733232
